stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
SMP099,St Maurice Pellevoisin,59000 LILLE -,50.64251,3.088244,1,,0,797,,0
BDU001,Bd De L'Usine,RUE DU LONG POT 59000 LILLE - A L'OPPOSE DU N° 179,50.625247,3.088831,1,,0,932,,0
EUR032,Lille Europe,AVENUE LE CORBUSIER 59000 LILLE - AU DROIT DE LA GARE,50.639735,3.075267,1,,0,7536,,0
REP098,Republique Beaux-Arts,59000 LILLE -,50.631776,3.060608,1,,0,773,,0
COP002,Colpin,FACADE DE L'ESPLANADE 59000 LILLE - A L'OPP DU N° 34BIS,50.641739,3.053375,1,,0,762,,0
LIG111,Gare Lille Flandres,59000 LILLE -,50.636405,3.071141,1,,0,920,,0
LIG098,Gare Lille Flandres,59000 LILLE -,50.637096,3.071067,1,,0,920,,0
VTR002,Dupleix,RUE ST GABRIEL 59000 LILLE - AU DROIT DU N° 24,50.638331,3.086545,1,,0,964,,0
MAG002,Magasin,RUE DU MAGASIN 59000 LILLE - ANGLE RUE SAINT ANDRE,50.646116,3.055046,1,,0,6970,,0
SFO001,Solferino,BOULEVARD VAUBAN 59000 LILLE - AU DROIT DU N° 16,50.634857,3.048974,1,,0,4242,,0
PDP050,Porte Des Postes,PLACE BARTHÉLEMY DOREZ 59000 LILLE - AU ROND POINT,50.61866,3.049886,1,,0,6416,,0
GAS002,Gassendi,RUE DU BOIS 59000 LILLE - AU DROIT DU N°84,50.648189,3.089613,1,,0,7077,,0
SFO002,Solferino,BOULEVARD VAUBAN 59000 LILLE - AU DROIT DU N°41,50.634026,3.04844,1,,0,4242,,0
SIM001,Simons,RUE DE MARQUILLIES 59000 LILLE - A L'OPPOSÉ DU COMMISARIAT,50.615063,3.049919,1,,0,789,,0
MBA001,Ballon,RUE DU BALLON 59000 LILLE - A L'OPPOSE DU N°78,50.647917,3.08563,1,,0,7100,,0
WBO001,Bourget,RUE DU FAUBOURG D'ARRAS 59000 LILLE - OPP AU 25,50.602865,3.055722,1,,0,6352,,0
PTL099,Port De Lille,RUE DE TURENNE 59000 LILLE - AU DROIT DE LA STATION METRO,50.630034,3.035916,1,,0,934,,0
LPC099,Bois Blancs,59000 LILLE -,50.634125,3.030981,1,,0,7096,,0
WAZ098,Wazemmes,RUE DES POSTES 59000 LILLE - AU DROIT DU N° 153,50.623272,3.051348,1,,0,5457,,0
COR098,Cormontaigne,RUE DE TURENNE 59000 LILLE - ANGLE BLD BIGO DANEL,50.626095,3.040825,1,,0,809,,0
RLE002,Renoir,BOULEVARD DE METZ 59000 LILLE -,50.620251,3.036781,1,,0,755,,0
SFO004,Solferino,RUE SOLFERINO 59000 LILLE - AU DROIT DU PALAIS RAMEAU,50.634155,3.049345,1,,0,4242,,0
VTR001,Dupleix,RUE VANTROYEN 59000 LILLE - A L'OPPOSE DU COLLEGE MATIS,50.639017,3.084355,1,,0,964,,0
LBE001,Courbet,RUE GUSTAVE COURBET 59000 LILLE - AU DROIT DE LA RESIDENCE,50.60739,3.042578,1,,0,803,,0
ROY002,Pont Royal,AVENUE DU PETIT PARADIS 59000 LILLE -,50.648663,3.045658,1,,0,827,,0
RTA002,Artois,RUE BRULE MAISON 59000 LILLE - AU DROIT N°82,50.626064,3.061753,1,,0,757,,0
DIE002,Dieu De Marcq,RUE DE LA LOUVIERE 59000 LILLE - AU DROIT DU N° 92,50.645306,3.085718,1,,0,850,,0
LGP001,Grand Palais,BOULEVARD LOUIS XIV 59000 LILLE - A L'OPP STATION METRO,50.628989,3.075179,1,,0,6841,,0
CAN099,Canteleu,AVENUE DE DUNKERQUE 59000 LILLE - AU DROIT DU N° 223 BIS,50.63715,3.024167,1,,0,678,,0
TSS001,Cimetiere Du Sud,RUE DU FAUBOURG DES POSTES 59000 LILLE - AU DROIT DE L'ÉCOLE TURGO,50.612328,3.046595,1,,0,940,,0
PDV099,Porte De Valenciennes,59000 LILLE -,50.621036,3.079066,1,,0,965,,0
LGP098,Grand Palais,RUE GEORGES LEFEVRE 59000 LILLE - DEVANT LA STATION BD LOUIS XIV,50.629215,3.074886,1,,0,6841,,0
RDT001,Rue De Toul,RUE DU PORT 59000 LILLE - AU DROIT DU N° 39,50.63306,3.044858,1,,0,828,,0
LCD003,Chasseurs De Driant,AVENUE OSCAR LAMBRET 59000 LILLE - AU DROIT DE L' ESPACE VERT,50.617967,3.033125,1,,0,5999,,0
GID002,Gide,RUE DE CANNES 59000 LILLE - AU DROIT DU N° 4,50.606725,3.044472,1,,0,840,,0
LEC002,Place Leclerc,PLACE DU MARECHAL LECLERC(LATERAL) 59000 LILLE - AU DROIT DU N° 27,50.627952,3.042318,1,,0,6422,,0
PRR001,Porte D'Arras,BOULEVARD D'ALSACE 59000 LILLE - OPPOSE A LA STATION DE METRO,50.617756,3.061858,1,,0,866,,0
PTT001,Pont De Tournai,AVENUE DENIS CORDONNIER 59000 LILLE - 50M APRES ANGLE R.JEAN PERRIN,50.621748,3.086028,1,,0,928,,0
GBE001,Gaston Berger,RUE ARMAND CARREL 59000 LILLE - COULOIR BUS,50.614487,3.074753,1,,0,917,,0
LIG399,Gare Lille Flandres,59000 LILLE -,50.637096,3.071067,1,,0,920,,0
PDP399,Porte Des Postes,59000 LILLE -,50.617947,3.050665,1,,0,7028,,0
PDP398,Porte Des Postes,59000 LILLE -,50.617947,3.050665,1,,0,7028,,0
LIG398,Gare Lille Flandres,59000 LILLE -,50.637096,3.071067,1,,0,920,,0
TSS002,Cimetiere Du Sud,RUE DU FAUBOURG DES POSTES 59000 LILLE - AU DROIT DU N°67,50.612847,3.046913,1,,0,940,,0
LIG099,Gare Lille Flandres,59000 LILLE -,50.637096,3.071067,1,,0,920,,0
LGP099,Grand Palais,RUE GEORGES LEFEVRE 59000 LILLE - ANGLE AVENUE E VARLIN,50.629215,3.074886,1,,0,6841,,0
PDP099,Porte Des Postes,59000 LILLE -,50.617947,3.050665,1,,0,6416,,0
ARA004,Arago,RUE D'ARTOIS 59000 LILLE - AU DROIT DU N°123,50.620604,3.061222,1,,0,845,,0
MBA002,Ballon,RUE DE LA LOUVIERE 59000 LILLE - AU DROIT DU N° 148,50.647888,3.085954,1,,0,7100,,0
PDV001,Porte De Valenciennes,BOULEVARD DE BELFORT 59000 LILLE - AU DROIT DE L'HOPITAL ST VINCE,50.620708,3.078441,1,,0,965,,0
REP007,Republique Beaux-Arts,PLACE RICHEBE 59000 LILLE - AU DROIT DU COIFFEUR,50.631999,3.062304,1,,0,6963,,0
CAL098,Chu-Eurasante,RUE RUE DU PROFESSEUR LAGUESSE 59000 LILLE - AU DROIT DE LA STATION METRO,50.607932,3.03892,1,,0,974,,0
CHR099,Chu-Centre O. Lambret,AVENUE OSCAR LAMBRET 59000 LILLE - AU DROIT DE LA STATION DE METR,50.613222,3.036062,1,,0,7214,,0
PMA002,G. Lyon,RUE DENIS CORDONNIER 59000 LILLE - 20M AVANT LE CARREFOUR,50.62391,3.08152,1,,0,848,,0
MEM001,Mermoz,RUE MERMOZ 59000 LILLE - AU DROIT DE LA MAIRIE QUARTIER,50.628626,3.0246,1,,0,822,,0
EBA003,Liberte,BOULEVARD DE LA LIBERTE 59000 LILLE - AU DROIT DU N° 223,50.628711,3.067601,1,,0,930,,0
BAJ001,Bas Jardin,BOULEVARD VICTOR HUGO 59000 LILLE - AU DROIT DU N° 76,50.623118,3.063924,1,,0,953,,0
ARB002,Arbrisseau,RUE RICHARD WAGNER 59000 LILLE -,50.605716,3.049786,1,,0,846,,0
ERR002,Ferrer,RUE DU LONG POT 59000 LILLE - AU DROIT DE LA PISCINE,50.628928,3.088336,1,,0,766,,0
LIG112,Lille Flandres,AVENUE CORBUSIER 59000 LILLE - AU DROIT DU N° 3,50.637127,3.07039,1,,0,7095,,0
NAT001,Nationale,BOULEVARD DE LA LIBERTE 59000 LILLE - AU DROIT DU N° 65,50.634913,3.056422,1,,0,7111,,0
BLE003,Lycee Pasteur,RUE DES CANNONIERS 59000 LILLE -,50.640589,3.06903,1,,0,7846,,0
RMD001,Ramadier,RUE DES BATELIERS 59000 LILLE -,50.646478,3.065166,1,,0,7830,,0
PDO012,Porte De Douai,59000 LILLE -,50.618373,3.074388,1,,0,776,,0
PNF001,Pont Neuf,RUE DU PONT NEUF 59000 LILLE -,50.643682,3.061726,1,,0,7829,,0
PIS003,Piscine M. Dormoy,AVENUE MAX DORMOY 59000 LILLE - A L'OPP DE LA PISCINE,50.636063,3.035733,1,,0,760,,0
MTT005,Mont De Terre,RUE DE ST AMAND 59000 LILLE -,50.622306,3.091593,1,,0,7108,,0
RUW002,Rue De Wazemmes,RUE ARTOIS 59000 LILLE -,50.62316,3.061245,1,,0,775,,0
RUW001,Rue De Wazemmes,RUE ARTOIS 59000 LILLE -,50.623232,3.061232,1,,0,775,,0
CIE098,Caulier,PLACE MADELEINE CAULIER 59000 LILLE - AU DROI DE LA STATION DE METRO,50.636514,3.087406,1,,0,774,,0
PJU001,Palais Justice,AVENUE DU PEUPLE BELGE 59000 LILLE - AU DROIT DU PALAIS DE JUSTICE,50.642282,3.063328,1,,0,6904,,0
HRE001,Henri Regnault,RUE HENRY REGNAULD 59000 LILLE - AU DROIT DU N° 30,50.632668,3.030058,1,,0,4189,,0
CAV002,Cavell,RUE DU FAUBOURG DES POSTES 59000 LILLE - AU DROIT DU N°187,50.609397,3.044721,1,,0,894,,0
COR099,Cormontaigne,BOULEVARD MONTEBELLO 59000 LILLE -,50.626095,3.040825,1,,0,809,,0
COR002,Cormontaigne,BOULEVARD BIGOT DANEL 59000 LILLE -,50.626901,3.041062,1,,0,809,,0
FDP002,Faculte De Pharmacie,RUE PAUL DOUMER 59000 LILLE - A L'OPP DU N° 116,50.604115,3.041235,1,,0,970,,0
CAL063,Chu-Eurasante,AVENUE OSCAR LAMBRET 59000 LILLE - AU DROIT DE LA STATION DE METR,50.608225,3.039333,1,,0,974,,0
TSU002,Lycee Pasteur,BOULEVARD CARNOT 59000 LILLE - AU DROIT DU N°80,50.640169,3.070167,1,,0,7821,,0
RLE001,Renoir,BOULEVARD DE METZ 59000 LILLE - AU DROIT DU N°19,50.620194,3.037344,1,,0,755,,0
SQM002,Square Des Meres,RUE DE LANNOY 59000 LILLE - AU DROIT DU N° 56,50.634034,3.095366,1,,0,831,,0
GNA002,Montagnards,RUE DE LANNOY 59000 LILLE - AU DROIT DU MAGASIN LECLERC,50.634322,3.098192,1,,0,807,,0
LEG001,Legrand,RUE DU LONG POT 59000 LILLE -,50.632035,3.087804,1,,0,833,,0
SIM002,Simons,RUE DU FAUBOURG DES POSTES 59000 LILLE - AU DROIT DE  L HOTEL DE POLICE,50.6157,3.04842,1,,0,789,,0
DUO002,Universite Catholique,BOULEVARD VAUBAN 59000 LILLE - AU DROIT DU N° 67/69,50.632448,3.046697,1,,0,955,,0
FRL001,Freres Lumiere,RUE DES FRERES LUMIERES 59000 LILLE - PROXIMITE DE LA PETITE PLACE,50.619842,3.08521,1,,0,841,,0
JAG002,Sacre Coeur,RUE SOLFERINO 59000 LILLE - AU DROIT DU 51,50.633049,3.051459,1,,0,7537,,0
MNT099,Montebello,BOULEVARD MONTEBELLO 59000 LILLE - AU DROIT DE STATION DE METRO,50.622084,3.045775,1,,0,946,,0
DIE001,Dieu De Marcq,RUE DE LA MADELEINE 59000 LILLE - AU DROIT DU CIMETIERE,50.644551,3.08297,1,,0,850,,0
RTA001,Artois,RUE BRULE MAISON 59000 LILLE - AU DROIT DU N°87,50.626109,3.061654,1,,0,757,,0
CTA001,Place Catinat,RUE COLBERT 59000 LILLE - AU DROIT DU PARKING CTR VAUBAN,50.634131,3.041108,1,,0,921,,0
MSI003,Citadelle,RUE DE LA BARRE 59000 LILLE -,50.638438,3.054823,1,,0,5485,,0
CHU001,W. Churchill,AVENUE WINSTON CHURCHILL 59000 LILLE - AU DROIT DU N° 26,50.648715,3.061559,1,,0,6971,,0
PTT002,Pont De Tournai,AVENUE DENIS CORDONNIER 59000 LILLE - ANGLE RUE JEAN PERRIN,50.621459,3.086292,1,,0,928,,0
MTT001,Mont De Terre,RUE DU LONG POT 59000 LILLE - A L'OPP DE LA PLACE ET DU N°3,50.623138,3.090477,1,,0,5420,,0
CAL002,Chu-Eurasante,BOULEVARD EUGENE DUTHOIT 59000 LILLE - A L'OPP DU PARKING,50.607579,3.039395,1,,0,974,,0
ARB001,Arbrisseau,RUE DE CANNES 59000 LILLE - AU DROIT DU N° 61,50.605923,3.048196,1,,0,846,,0
LCI002,Wagner,RUE RICHARD WAGNER 59000 LILLE - FACE A LA RUE DE L'ASIE,50.605299,3.053741,1,,0,4696,,0
NOX002,Le Bois Habite,BOULEVARD PDT HOOVER 59000 LILLE - AU DROIT DU N°459,50.627233,3.079299,1,,0,7112,,0
PRR004,Porte D'Arras,BOULEVARD  D'ALSACE 59000 LILLE -,50.6177,3.062238,1,,0,866,,0
PDP003,Porte Des Postes,BOULEVARD DE METZ 59000 LILLE - A GAUCHE DE LILLE  HABITAT,50.618352,3.048894,1,,0,7028,,0
SIM003,Simons,RUE DU FAUBOURG DES POSTES 59000 LILLE - A L'OPP DU N°5,50.614884,3.048253,1,,0,7137,,0
MSI002,Esplanade,FACADE DE L ESPLANADE 59000 LILLE - AU DROIT DU N°90,50.645243,3.050843,1,,0,910,,0
LCD001,Chasseurs De Driant,AVENUE BETHOVEN 59000 LILLE -,50.618359,3.03189,1,,0,5999,,0
THV001,Thionville,RUE DE THIONVILLE 59000 LILLE - AU DROIT DU N° 2,50.642962,3.066653,1,,0,2621,,0
CIE198,Caulier,RUE EUGENE JACQUET 59000 LILLE - AU DROI DU N° 77,50.63654,3.087449,1,,0,774,,0
EBA001,Jb Lebas,BOULEVARD J-B LEBAS (CENTRALE) 59000 LILLE - AU DROIT D'IMMEUBLES,50.62582,3.069646,1,,0,838,,0
PDO099,Porte De Douai,BOULEVARD D'ALSACE 59000 LILLE - AU DROIT DU N°49 A PROXI METRO,50.618035,3.072479,1,,0,776,,0
MNT098,Montebello,BOULEVARD MONTEBELLO 59000 LILLE - AU DROIT DE STATION DE METRO,50.622084,3.045775,1,,0,946,,0
DOA005,Douai Arras,BOULEVARD VICTOR HUGO 59000 LILLE - AU DROIT DU CREDIT AGRICOLE,50.624283,3.067114,1,,0,811,,0
CHR001,Chu-Centre O. Lambret,AVENUE OSCAR LAMBRET 59000 LILLE - A L'ARRIERE DE LA STATION,50.613177,3.036202,1,,0,810,,0
CHR063,Chu-Centre O. Lambret,AVENUE OSCAR LAMBRET 59000 LILLE - AU DROIT DE STATION DE METRO,50.613111,3.036681,1,,0,810,,0
BDU002,Bd De L'Usine,RUE DU LONG POT 59000 LILLE -,50.62594,3.088545,1,,0,932,,0
LEU001,Lille Europe,AVENUE LECORBUSIER 59000 LILLE - AU DROIT GARE LILLE EUROPE,50.639393,3.075473,1,,0,7540,,0
MTT003,Mont De Terre,RUE MATTEOTTI 59000 LILLE - AU DROIT DU N° 8,50.622861,3.0917,1,,0,7108,,0
HOS003,Les Bateliers,RUE DU PONT NEUF 59000 LILLE -,50.645198,3.061734,1,,0,863,,0
DUO001,Universite Catholique,BOULEVARD VAUBAN 59000 LILLE - AU DROIT DU N° 62,50.632431,3.046584,1,,0,955,,0
PDP012,Porte Des Postes,BOULEVARD DE METZ 59000 LILLE - AU DROIT DE LA CAF,50.618401,3.048261,1,,0,7028,,0
MAG001,Magasin,RUE ROYALE 59000 LILLE - AU DROIT DU N° 131,50.645395,3.054104,1,,0,6970,,0
DFI002,Lille Fives,RUE PIERRE LEGRAND 59000 LILLE - PLACE PIERRE DEGEYTER,50.63292,3.089736,1,,0,7851,,0
LIG011,Gare Lille Flandres,59000 LILLE -,50.636405,3.071141,1,,0,920,,0
EUR021,Lille Europe,59000 LILLE -,50.639735,3.075267,1,,0,7536,,0
LCB003,Colbert,RUE NATIONALE 59000 LILLE - AU DROITDU N° 308,50.629498,3.044921,1,,0,966,,0
GID001,Gide,RUE DE CANNES 59000 LILLE - AU DROIT DU N° 11,50.606678,3.044753,1,,0,840,,0
LAY003,Lamy,RUE ALEXANDRE DESROUSSEAUX 59000 LILLE -,50.629434,3.004952,1,,0,7785,,0
PNF002,Pont Neuf,AVENUE DU PEUPLE BELGE 59000 LILLE - AU DROIT DU N° 21,50.643663,3.061881,1,,0,7829,,0
BLC005,Blanchisseurs,RUE KUHLMANN 59000 LILLE -,50.628201,3.008898,1,,0,7787,,0
RIH098,Rihour,RUE NATIONALE 59000 LILLE - AU DROIT DU N°25,50.6357,3.062908,1,,0,942,,0
LLA003,Leo Lagrange,RUE ALEXANDRE DESROUSEAUX 59000 LILLE - ANGLE RUE KUHLMANN,50.629196,3.007374,1,,0,7786,,0
PMA001,G. Lyon,BOULEVARD DE VERDUN 59000 LILLE - AU DROIT DU 124,50.624026,3.081606,1,,0,848,,0
MTT006,Mont De Terre,RUE DE SAINT AMAND 59000 LILLE - AU DROIT DU N°23,50.622323,3.091748,1,,0,7108,,0
CHU002,W. Churchill,AVENUE DU PEUPLE BELGE 59000 LILLE - AU DROIT DE L'ESPACE VERT,50.648073,3.060957,1,,0,6971,,0
PDO001,Porte De Douai,BOULEVARD D'ALSACE 59000 LILLE - AU DROIT DU 76,50.618194,3.072792,1,,0,776,,0
CCD001,Coeur Poumon,VOIE INTERNE CHR 59000 LILLE - AU DROIT DE LH ROGER SALENGRO,50.607195,3.034343,1,,0,6964,,0
CAL007,Chu-Eurasante,RUE DU PROF LAGUESSE 59000 LILLE -,50.608031,3.038809,1,,0,974,,0
PRR099,Porte D'Arras,59000 LILLE -,50.617583,3.062349,1,,0,866,,0
LIG006,Lille Flandres,PLACE DES BUISSES 59000 LILLE - AU DROIT DE LA STATION METRO,50.637428,3.071114,1,,0,7095,,0
PDO006,Porte De Douai,RUE DE DOUAI 59000 LILLE - AU DROIT DU N° 2,50.619169,3.073215,1,,0,776,,0
STR002,Saint Charles,RUE DU GAL ANNE DE LA BOURDONNAYE 59000 LILLE - AU DROIT DU N° 37,50.630523,3.027024,1,,0,821,,0
SMP002,St Maurice Pellevoisin,RUE FB DE ROUBAIX 59000 LILLE - AU DROIT DE LA STATION DE METR,50.642293,3.08841,1,,0,797,,0
SQM001,Square Des Meres,RUE DE LANNOY 59000 LILLE - A L'OPPOSE  DU N° 50,50.634013,3.094477,1,,0,831,,0
PDO007,Porte De Douai,RUE DE DOUAI 59000 LILLE - AU DROIT DU N°1,50.619304,3.073301,1,,0,776,,0
PDV098,Porte De Valenciennes,59000 LILLE -,50.621036,3.079066,1,,0,965,,0
AUG002,Augereau,RUE DU FAUBOURG DE BETHUNE 59000 LILLE - A L'OPPOSE DU N° 20,50.617813,3.028555,1,,0,896,,0
LTA001,Voltaire,RUE ROYALE 59000 LILLE - AU DROIT DU N° 91,50.64256,3.055672,1,,0,6731,,0
FBG005,Faubourg D'Arras,RUE DU FAUBOURG D'ARRAS 59000 LILLE - AU DROIT DU 1BIS,50.613062,3.06234,1,,0,806,,0
QUO007,Bayart,RUE DU COMMAND BAYART 59000 LILLE -,50.629544,3.024133,1,,0,4698,,0
CTA002,Place Catinat,RUE COLBERT 59000 LILLE - AU DROIT DE LA PLACE,50.633752,3.041384,1,,0,921,,0
FDP001,Faculte De Pharmacie,RUE PAUL DOUMER 59000 LILLE - AU DROIT DU N° 118,50.604329,3.041421,1,,0,970,,0
ROB002,Bayart,RUE DU PONT À FOURCHON 59000 LILLE - AU DROIT DU N°88,50.629452,3.024442,1,,0,4698,,0
ROB001,Bayart,RUE DU PONT À FOURCHON 59000 LILLE - A L'OPP DU N°88,50.629524,3.024415,1,,0,4698,,0
LIG013,Gare Rue De Tournai,RUE DU MOLINEL 59000 LILLE - AU DROIT DU N° 25,50.635122,3.069726,1,,0,4204,,0
MRB199,Marbrerie,RUE PIERRE LEGRAND 59000 LILLE - AU DROIT DU N° 287,50.630234,3.097777,1,,0,820,,0
MSI001,Esplanade,FACADE DE L'ESPLANADE 59000 LILLE - AU DROIT DU N° 90,50.645381,3.050309,1,,0,910,,0
CGA199,Gambetta,RUE DES POSTES 59000 LILLE - AU DROIT DU N° 72,50.626167,3.056296,1,,0,6826,,0
CGA198,Gambetta,RUE RUE DES POSTES 59000 LILLE - ANGLE RUE BRULE MAISON,50.626193,3.056438,1,,0,6826,,0
JVA001,Champ De Mars,BOULEVARD VAUBAN 59000 LILLE - A L'OPP DU N° 7,50.637014,3.051332,1,,0,7661,,0
RDL001,Rue De L'Oise,RUE DU FAUBOURG D'ARRAS 59000 LILLE - AU DROIT DE LA RESIDENCE SUD,50.611614,3.061445,1,,0,957,,0
BAJ002,Bas Jardin,BOULEVARD VICTOR HUGO 59000 LILLE - AU DROIT DU N° 59,50.623176,3.06463,1,,0,953,,0
CHR064,Chu-Centre O. Lambret,AVENUE OSCAR LAMBRET 59000 LILLE - DERRIERE LA STATION DE METRO,50.613024,3.036257,1,,0,7214,,0
LIG115,Gare Lille Flandres,RUE DES CANONIERS 59000 LILLE - AU DROIT DE LA PL ST HUBERT,50.638408,3.070733,1,,0,920,,0
ARJ003,Jeanne D'Arc,RUE BRULE MAISON 59000 LILLE - AU DROIT DU N°129,50.626187,3.063658,1,,0,951,,0
CAV001,Cavell,RUE DU FAUBOURG DES POSTES 59000 LILLE - AU DROIT DU N°168,50.609513,3.04468,1,,0,894,,0
STM001,St Maurice,RUE MEHL 59000 LILLE - A L'OPPOSE DU N° 1,50.641386,3.08415,1,,0,847,,0
LDO001,Lion D'Or,PLACE DU LION D'OR 59000 LILLE - SUR TERRE PLEIN DE LA PLACE,50.640157,3.064722,1,,0,871,,0
CAL012,Chu-Eurasante,RUE DU PROFESSEUR LAGUESSE 59000 LILLE -,50.607117,3.038599,1,,0,974,,0
CAL011,Chu-Eurasante,RUE DU PROFESSEUR LAGUESSE 59000 LILLE -,50.607206,3.038671,1,,0,974,,0
CAL099,Chu-Eurasante,RUE RUE DU PROFESSEUR LAGUESSE 59000 LILLE - AU DROIT DE LA STATION METRO,50.607932,3.03892,1,,0,974,,0
LBM002,Boulevard De Metz,BOULEVARD DE METZ 59000 LILLE - AU DROIT DE LA PHARMACIE,50.61913,3.041531,1,,0,872,,0
SMP001,St Maurice Pellevoisin,RUE RUE DU FAUBOURG DE ROUBAIX 59000 LILLE - OPP A LA STATION DE METRO,50.64224,3.088282,1,,0,797,,0
LEC003,Place Leclerc,BOULEVARD VAUBAN 59000 LILLE - CHAUSSEE CENTRALE,50.628337,3.042479,1,,0,6422,,0
LIG024,Gare Lille Flandres,59000 LILLE -,50.638689,3.070258,1,,0,920,,0
PDO098,Porte De Douai,59000 LILLE -,50.618035,3.072479,1,,0,776,,0
MDL099,Mairie De Lille,RUE SAINT SAUVEUR 59000 LILLE - AU DROIT DE LA STATION METRO,50.632422,3.071125,1,,0,935,,0
PHG004,Ph. De Girard,RUE D'HAUBOURDIN 59000 LILLE - AU DROIT DU N°15,50.599627,3.054224,1,,0,6001,,0
LIG061,Gare Lille Flandres,59000 LILLE -,50.636405,3.071141,1,,0,920,,0
PID001,P I De Douai,RUE DU FAUBOURG DE DOUAI 59000 LILLE - AU DROIT DU N° 79,50.612314,3.075031,1,,0,6002,,0
PLV001,Le Pont,RUE DU PONT A FOURCHON 59000 LILLE - A L'OPP DU 280,50.63088,3.022657,1,,0,3024,,0
NOX001,Le Bois Habite,BOULEVARD HOOVER 59000 LILLE - AU DROIT DE L IMMEUBLE DES PTT,50.627433,3.078865,1,,0,7112,,0
REP099,Republique Beaux-Arts,PLACE DE LA REPUBLIQUE 59000 LILLE - AU DROIT DU 2 BIS,50.631776,3.060608,1,,0,773,,0
GAS001,Gassendi,RUE DU BUISSON 59000 LILLE - AU DROIT DU N° 10 IMMEUBLE,50.650439,3.088293,1,,0,7077,,0
LEG002,Legrand,RUE DES NOIRS 59000 LILLE - AU DROIT DU N°11,50.631712,3.089365,1,,0,833,,0
COP001,Colpin,FACADE DE L'ESPLANADE 59000 LILLE - AU DROIT DU N° 44,50.642366,3.053539,1,,0,762,,0
EUR099,Lille Europe,AVENUE LECORBUSIER 59000 LILLE - AU DROIT DE LA GARE LILLE EURO,50.639583,3.076774,1,,0,7536,,0
CCD002,Coeur Poumon,VOIE INTERNE CHR 59000 LILLE - A L'OPP LH ROGER SALENGRO,50.607472,3.034459,1,,0,6964,,0
RIH001,Rihour,PLACE RIHOUR 59000 LILLE - AU DROIT PYRAMIDE RIHOUR,50.635665,3.06271,1,,0,942,,0
REP072,Republique Beaux-Arts,PLACE DE LA REPUBLIQUE 59000 LILLE - AU DROIT DU N°6,50.63191,3.062176,1,,0,6963,,0
ETC003,Euratechnologies,AVENUE DES SAULES 59000 LILLE -,50.633172,3.018471,1,,0,3941,,0
NMO002,Nouveau Monde,RUE DE LA VISCOURT 59126 LINSELLES - AU DROIT DU N°83,50.735913,3.105451,1,,0,993,,0
DSC001,Robert Descamps,AVENUE ROBERT DESCAMPS 59126 LINSELLES - AU DROIT DU N° 124,50.734551,3.086195,1,,0,5498,,0
ISC002,La Viscourt,RUE DE LA VISCOURT 59126 LINSELLES - AU DROIT DU N° 73,50.738518,3.101901,1,,0,990,,0
TFT002,Les Trois Fetus,CHEMIN DE QUESNOY 59126 LINSELLES - AU DROIT DU N°100,50.727731,3.051797,1,,0,978,,0
LIP001,Linselles Place,PLACE GEORGES CLEMENCEAU 59126 LINSELLES - A L'OPP DU N°5,50.738545,3.079754,1,,0,5503,,0
CAU001,Castelnau,RUE CASTELNAU 59126 LINSELLES - A L'OPP DU N° 60,50.735674,3.07386,1,,0,981,,0
NMO001,Nouveau Monde,RUE DE LA VISCOURT 59126 LINSELLES - AU DROIT DU N° 122,50.735561,3.105813,1,,0,993,,0
CLG001,College Matisse,ROUTE DE HAUTE VALLE 59126 LINSELLES - AU DROIT DU COLLEGE,50.73776,3.086597,1,,0,977,,0
VGN002,La Vignette,RUE DE LA VIGNETTE 59126 LINSELLES - A L'OPP DU  N° 104,50.746169,3.085649,1,,0,5499,,0
FDN002,Freres D'Halluin,RUE DU MAL DELATTRE DE TASSIGNY 59126 LINSELLES - AU DROIT D'UN TERRAIN,50.739037,3.074022,1,,0,989,,0
VFE001,Vert Feuillage,RUE DE LA VIGNETTE 59126 LINSELLES - AU DROIT DU N° 8,50.743447,3.085,1,,0,5500,,0
VHU001,Victor Hugo,RUE DE LA VISCOURT 59126 LINSELLES - A L'OPP DU N°2,50.74572,3.08871,1,,0,982,,0
VGN001,La Vignette,RUE DE LA VIGNETTE 59126 LINSELLES - AU DROIT DU N° 96,50.746035,3.085604,1,,0,5499,,0
VAN002,Vandamme,RUE DU MARECHAL JOFFRE 59126 LINSELLES - AU DROIT DU N° 80 B,50.733857,3.076377,1,,0,987,,0
VAN001,Vandamme,RUE DU MARECHAL JOFFRE 59126 LINSELLES - AU DROIT DU N° 2,50.733504,3.076909,1,,0,987,,0
CAU002,Castelnau,RUE CALSTELNAU 59126 LINSELLES - AU DROIT DU  N° 78,50.736063,3.073328,1,,0,981,,0
CSM001,Coll Ste Marie,RUE DES FRERES VANRULLEN 59126 LINSELLES - AU DROIT DU COLLEGE,50.739886,3.07754,1,,0,5505,,0
LJO002,Lotissement Joffre,RUE DU MARECHAL JOFFRE 59126 LINSELLES - A L'ANGLE RUE DE SCHIEFBHAN,50.730939,3.079866,1,,0,983,,0
RDE001,Rue Des Ecoles,RUE DE TOURCOING 59126 LINSELLES - A L'OPP DU N° 49,50.739559,3.082652,1,,0,5504,,0
STE001,Stemberg,RUE DE BOUSBECQUE 59126 LINSELLES - A L'OPP D'UN CHAMPS,50.74739,3.078005,1,,0,984,,0
